IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE
2018,"COUNTRYMARK REFINING AND LOGISTICS, LLC",39.035743,-87.093915,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2018,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.94063,-96.74844,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",31.765947,-103.17155,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",31.766826,-103.171932,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,WEST COAST TERMINAL PIPELINE  (WCTP),33.801639,-118.23209,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,COLONIAL PIPELINE CO,29.890445,-93.993949,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"EXPRESS HOLDINGS (USA), LLC",39.784705,-95.518301,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2018,PHILLIPS 66 PIPELINE LLC,35.443915,-99.387162,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2018,BP OIL PIPELINE CO,39.079479,-84.563729,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2018,ENERGY TRANSFER COMPANY,32.20252,-100.55267,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,MECHANICAL PUNCTURE
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00111,-93.9925,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"EXPRESS HOLDINGS (USA), LLC",40.584263,-99.787239,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"MAGELLAN PIPELINE COMPANY, LP",40.200319,-104.607818,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"MEDALLION OPERATING COMPANY, LLC",32.212653,-101.54602,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,COLONIAL PIPELINE CO,29.974967,-94.056243,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,PHILLIPS 66 PIPELINE LLC,38.50710998,-94.88635038,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OTHER
2018,ENTERPRISE CRUDE PIPELINE LLC,35.9402,-96.7476,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"MAGELLAN PIPELINE COMPANY, LP",37.802607,-96.871409,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,MOTIVA ENTERPRISE LLC,29.899894,-93.951372,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"ALON USA, LP",32.25939,-101.40573,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
2018,"MAGELLAN PIPELINE COMPANY, LP",37.79278,-96.049362,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,PHILLIPS 66 PIPELINE LLC,47.35765,-110.83999,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2018,EXPLORER PIPELINE CO,41.60766736,-87.43874523,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,SUNOCO PIPELINE L.P.,33.221106,-99.872604,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,DCP MIDSTREAM,30.3515556,-100.5817917,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,MECHANICAL PUNCTURE
2018,"MAGELLAN PIPELINE COMPANY, LP",36.127035,-96.026743,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"DENBURY GULF COAST PIPELINES, LLC",32.54988,-90.0315,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,RUPTURE
2018,"HARVEST ALASKA, LLC",70.27817,-147.96471,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.997175,-93.991902,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,ENTERPRISE PRODUCTS OPERATING LLC,29.76709,-95.01199,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,TORRANCE VALLEY PIPELINE COMPANY LLC,34.992071,-118.943351,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW
2018,ENTERPRISE PRODUCTS OPERATING LLC,30.040303,-94.028195,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"AMERICAN MIDSTREAM BAKKEN, LLC",47.759103,-103.32878,CRUDE OIL,YES,CARBON STEEL,OTHER
2018,EXXONMOBIL PIPELINE CO,29.5220583,-95.1065667,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,ENTERPRISE CRUDE PIPELINE LLC,29.76154,-96.148594,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"BKEP PIPELINE, LLC",34.77353,-97.44631,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"SFPP, LP",38.7556,-121.27675,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
2018,ENTERPRISE CRUDE PIPELINE LLC,32.023762,-102.017753,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2018,ENTERPRISE PRODUCTS OPERATING LLC,30.221896,-91.767181,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,RUPTURE
2018,ENTERPRISE CRUDE PIPELINE LLC,29.34863,-94.93918,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"MAGELLAN PIPELINE COMPANY, LP",35.307432,-94.162773,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER
2018,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",44.779,-98.45854,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,HARVEST MIDSTREAM COMPANY,28.1013,-97.763675,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,ENTERPRISE PRODUCTS OPERATING LLC,29.720703,-95.158692,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,PHILLIPS 66 PIPELINE LLC,35.947101,-96.753007,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",41.131109,-104.709265,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2018,"BOARDWALK LOUISIANA MIDSTREAM, LLC",30.25032818,-93.4056924,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2018,"PLAINS PIPELINE, L.P.",31.923508,-102.43158,CRUDE OIL,YES,CARBON STEEL,MECHANICAL PUNCTURE
2018,PHILLIPS 66 PIPELINE LLC,38.499963,-90.337638,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"MARKWEST MICHIGAN PIPELINE, LLC",44.7152917,-85.2749673,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2018,"SFPP, LP",37.9953,-121.76954,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"GENESIS PIPELINE USA, L.P.",30.63515,-91.27909,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,WEST TEXAS GULF PIPELINE CO,32.439145,-100.422595,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,TC OIL PIPELINE OPERATIONS INC,35.925846,-96.759384,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"FLINT HILLS RESOURCES, LC",27.531328,-97.959096,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2018,GREAT SALT PLAINS PIPELINE LLC,36.240353,-97.710377,CRUDE OIL,YES,CARBON STEEL,MECHANICAL PUNCTURE
2018,EXPLORER PIPELINE CO,38.602775,-90.179371,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,CAMINO REAL GATHERING CO LLC,28.4634965,-99.1404181,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"CRIMSON GULF, LLC",29.203019,-89.04394,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,ENTERPRISE PRODUCTS OPERATING LLC,27.75974,-97.52929,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,MECHANICAL PUNCTURE
2018,HARVEST MIDSTREAM COMPANY,28.6842147,-99.094517,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2018,"ENABLE MIDSTREAM PARTNERS, LP",32.42684,-94.561733,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,WEST TEXAS GULF PIPELINE CO,32.386733,-99.763045,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2018,ENTERPRISE CRUDE PIPELINE LLC,32.00695,-102.21247,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2018,JAYHAWK PIPELINE LLC,38.339289,-97.676811,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,PLANTATION PIPE LINE CO,31.636155,-89.51895,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,COLONIAL PIPELINE CO,33.85702,-84.62953,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER
2018,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42.51168,-84.237904,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,PHILLIPS 66 PIPELINE LLC,32.1014,-102.70702,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"MAGELLAN TERMINALS HOLDINGS, LP",35.95685,-96.731088,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,JAYHAWK PIPELINE LLC,38.34023,-97.676717,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER
2018,"KINDER MORGAN LIQUID TERMINALS, LLC",40.59068,-74.226504,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,KINDER MORGAN CO2 CO. LP,31.408075,-102.081016,CO2 (CARBON DIOXIDE),YES,CARBON STEEL,LEAK
2018,ENTERPRISE PRODUCTS OPERATING LLC,29.681722,-95.014809,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"FRONT RANGE PIPELINE, LLC.",45.65977,-108.764906,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"BUCKEYE PARTNERS, LP",42.27886,-83.1588,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW
2018,DCP MIDSTREAM,30.61456,-100.78166,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,CENTURION PIPELINE L.P.,33.15213,-101.37278,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"MAGELLAN PIPELINE COMPANY, LP",42.856918,-106.2481,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,ROSE ROCK MIDSTREAM L.P.,38.09369,-98.581894,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"FLINT HILLS RESOURCES, LC",27.82775,-97.19518,CRUDE OIL,YES,CARBON STEEL,OTHER
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.2927083,-101.372588,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,EXXONMOBIL PIPELINE CO,30.006152,-90.857283,CRUDE OIL,NO,CARBON STEEL,MECHANICAL PUNCTURE
2018,KINDER MORGAN CO2 CO. LP,32.758531,-100.96057,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,LEAK
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00111,-93.9925,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,SUNOCO PIPELINE L.P.,32.066905,-96.47423,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"ONEOK NGL PIPELINE, LLC",35.9000658,-96.227408,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,ENTERPRISE PRODUCTS OPERATING LLC,29.901161,-94.004656,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,PHILLIPS 66 PIPELINE LLC,35.41748236,-119.7023452,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"SFPP, LP",38.003696,-122.056236,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"STATELINE CRUDE, LLC",31.967929,-103.865818,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,TESORO LOGISTICS NORTHWEST PIPELINE LLC,42.8956,-115.2027,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"FLINT HILLS RESOURCES, LC",27.7011961,-97.89859,CRUDE OIL,NO,CARBON STEEL,MECHANICAL PUNCTURE
2018,RELIANCE GATHERING LLC,32.4045947,-102.185039,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"WESTERN REFINING PIPELINE, LLC",32.0644,-103.67686,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"DELEK LOGISTICS OPERATING, LLC.",33.207351,-92.629175,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,ENTERPRISE PRODUCTS OPERATING LLC,29.843971,-94.892031,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,CENTURION PIPELINE L.P.,33.4103,-102.44483,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,SUNOCO PIPELINE L.P.,29.788335,-94.400935,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,PLANTATION PIPE LINE CO,33.701224,-85.140791,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2018,"MAGELLAN TERMINALS HOLDINGS, LP",29.74844,-95.206563,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,32.636063,-92.514618,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",34.334157,-98.06308,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",32.532861,-103.545529,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,ENTERPRISE CRUDE PIPELINE LLC,29.3465,-94.9376,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"KINDER MORGAN LIQUID TERMINALS, LLC",40.58889,-74.21437,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,ENERGY TRANSFER COMPANY,31.2480323,-103.3510149,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",33.247667,-102.654614,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2018,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",30.439918,-98.747986,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2018,"KINDER MORGAN LIQUID TERMINALS, LLC",40.52275,-74.25343,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"DELEK LOGISTICS OPERATING, LLC.",33.207099,-92.635156,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",45.944809,-86.972899,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,ENTERPRISE CRUDE PIPELINE LLC,32.0898,-102.1379,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,EXPLORER PIPELINE CO,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2018,"WESTERN REFINING PIPELINE, LLC",35.73283,-107.74805,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"PLAINS MARKETING, L.P.",30.003623,-90.855824,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,"BUCKEYE PARTNERS, LP",40.839825,-84.927605,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2018,"BUCKEYE PARTNERS, LP",40.558194,-74.241552,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,RUPTURE
2018,"BUCKEYE PARTNERS, LP",27.8189044,-97.5079139,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"DOMINION ENERGY TRANSMISSION, INC.",39.552849,-80.675667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.996486,-93.992575,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,SUNOCO PIPELINE L.P.,36.79827,-98.34172,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,MECHANICAL PUNCTURE
2018,EXPLORER PIPELINE CO,36.64234919,-94.9731575,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"PLAINS MARKETING, L.P.",35.0544,-119.3178,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"ONEOK NGL PIPELINE, LLC",31.154358,-95.80716,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"PLAINS PIPELINE, L.P.",33.91601,-98.43654,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER
2018,"PLAINS PIPELINE, L.P.",32.080654,-103.178045,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,DCP MIDSTREAM,32.4127,-93.1168,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"VELOCITY CENTRAL OKLAHOMA PIPELINE, LLC",34.89906,-97.760908,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"ONEOK NGL PIPELINE, LLC",32.814194,-103.762079,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"KINDER MORGAN LIQUID TERMINALS, LLC",40.589688,-74.225104,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"WESTERN REFINING PIPELINE, LLC",34.87118,-105.93844,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OTHER
2018,ENTERPRISE CRUDE PIPELINE LLC,32.1045,-102.1996,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,CENTURION PIPELINE L.P.,32.00727,-102.04082,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,ENTERPRISE CRUDE PIPELINE LLC,28.935772,-95.320583,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2018,"MEDALLION OPERATING COMPANY, LLC",31.63329,-101.98251,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,COLONIAL PIPELINE CO,30.71092529,-91.28375472,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"GENESIS PIPELINE ALABAMA, LLC",31.31968,-86.807564,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"ONEOK NGL PIPELINE, LLC",35.54874,-99.29455,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,SINCLAIR TRANSPORTATION COMPANY,39.758951,-104.813266,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,KINDER MORGAN CO2 CO. LP,32.757485,-100.961186,CO2 (CARBON DIOXIDE),NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",29.631292,-95.226015,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",29.81889996,-95.14327781,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,JAYHAWK PIPELINE LLC,37.629431,-100.980978,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2018,"SFPP, LP",37.99824,-121.7863,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,BELLE FOURCHE PIPELINE CO,44.256628,-105.063408,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,BP USFO/LOGISTICS,42.485166,-90.787385,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",46.686998,-92.062559,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,SEADRIFT PIPELINE CORP,28.5108876,-96.7655338,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"GENESIS PIPELINE USA, L.P.",29.743266,-90.601545,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,DCP MIDSTREAM,28.776861,-99.249762,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2018,"BOARDWALK LOUISIANA MIDSTREAM, LLC",30.320183,-91.309208,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2018,"SUMMIT MIDSTREAM PARTNERS, LLC",48.27263797,-103.3607872,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",46.686986,-92.057713,CRUDE OIL,NO,CARBON STEEL,LEAK
2018,ENTERPRISE CRUDE PIPELINE LLC,31.8796,-102.1258,CRUDE OIL,YES,CARBON STEEL,LEAK
2018,"ONEOK NGL PIPELINE, LLC",31.709201,-96.227467,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,OTHER
2018,"WESTERN REFINING PIPELINE, LLC",35.73283,-107.74805,CRUDE OIL,YES,CARBON STEEL,LEAK
