,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
9,2021,TORRANCE PIPELINE COMPANY LLC,33.804229,-118.28371,CRUDE OIL,1,0,1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.803493,-118.284089,0.99,rooftop,24327,Figueroa St,,,Carson,CA,Los Angeles County,90745,US,City of Carson,0
40,2021,E&B NATURAL RESOURCES MANAGEMENT CORP,35.00564,-118.3705,CRUDE OIL,18,0,18,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.00564,-118.3705,0.13,nearest_place,,,,,Mojave,CA,Kern County,93501,US,TIGER/Line® dataset from the US Census Bureau,0
46,2021,"SFPP, LP",33.845486,-118.23015,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,70,0,70,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,33.846273,-118.229417,0.99,rooftop,2130,E Del Amo Blvd,,,Compton,CA,Los Angeles County,90220,US,City of Carson,0
48,2021,"SFPP, LP",33.23804,-115.504465,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,51.5,0,37,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,33.236909,-115.504624,0.99,rooftop,404,E Noffisinger Rd,,,Niland,CA,Imperial County,92257,US,Imperial,14.5
61,2021,KERN OIL & REFINING CO.,35.287192,-119.21433,CRUDE OIL,2258,0,1062,NO,,NO,,YES,CARBON STEEL,OTHER,,35.296109,-119.234718,0.89,nearest_street,19722,Panama Ln,,,Bakersfield,CA,Kern County,93311,US,TIGER/Line® dataset from the US Census Bureau,1196
70,2021,WEST COAST TERMINAL PIPELINE  (WCTP),33.803663,-118.233568,CRUDE OIL,3.48,0,3.48,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,33.803786,-118.236219,0.96,nearest_street,24499,Alameda St,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,0
75,2021,ZENITH ENERGY WEST COAST TERMINALS LLC,33.764578,-118.227986,CRUDE OIL,4.6,0,4.6,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.765194,-118.228082,1,rooftop,303,Ave,,,Long Beach,CA,Los Angeles County,90802,US,Los Angeles,0
121,2021,"SFPP, LP",33.845105,-118.230477,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,22.8,0,22.8,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,33.846384,-118.230921,0.99,rooftop,2080,E Del Amo Blvd,,,Long Beach,CA,Los Angeles County,90807,US,Los Angeles,0
126,2021,TORRANCE VALLEY PIPELINE COMPANY LLC,35.0764469,-119.3883459,CRUDE OIL,10,0,10,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.083908,-119.40069,0.91,nearest_street,26025,Kerto Rd,,,Maricopa,CA,Kern County,93252,US,TIGER/Line® dataset from the US Census Bureau,0
152,2021,WEST COAST TERMINAL PIPELINE  (WCTP),33.8,-118.23,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,18.7,0,18.7,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,33.8,-118.23,0.37,nearest_place,,,,,Long Beach,CA,Los Angeles County,90810,US,TIGER/Line® dataset from the US Census Bureau,0
177,2020,"SFPP, LP",38.003805,-122.058362,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.3,0,0.3,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,38.002495,-122.057222,0.99,rooftop,5625,Imhoff Dr,,,Concord,CA,Contra Costa County,94520,US,Contra Costa,0
189,2020,"SFPP, LP",37.88652,-122.050951,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1000,0,70.1,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,37.886666,-122.050853,1,rooftop,141,Murwood Ct,,,Walnut Creek,CA,Contra Costa County,94596,US,Contra Costa,929.9
190,2020,TORRANCE VALLEY PIPELINE COMPANY LLC,34.905473,-118.923267,CRUDE OIL,17.5,0,17.5,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,34.903913,-118.922995,0.99,nearest_street,,I 5,,,Lebec,CA,Kern County,93243,US,TIGER/Line® dataset from the US Census Bureau,0
230,2020,"SFPP, LP",33.846325,-118.233203,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.7,0,0.7,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,33.84626,-118.233806,1,rooftop,20410,S Wilmington Ave,,,Long Beach,CA,Los Angeles County,90810,US,Los Angeles,0
249,2020,CRIMSON PIPELINE L.P.,36.344705,-120.295901,CRUDE OIL,34,0,34,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,36.34079,-120.291178,0.94,nearest_street,26963,W Oakland Ave,,,Five Points,CA,Fresno County,93624,US,TIGER/Line® dataset from the US Census Bureau,0
260,2020,"SFPP, LP",34.059956,-117.366792,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.2,0,1.2,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,34.059173,-117.368316,0.99,rooftop,2307,S Riverside Ave,,,Rialto,CA,San Bernardino County,92376,US,San Bernardino,0
300,2020,MARATHON PIPE LINE LLC,33.77584,-118.21545,CRUDE OIL,2.66,0,2.05,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.776647,-118.216884,0.99,rooftop,1700,W 8th St,,,Long Beach,CA,Los Angeles County,90813,US,Los Angeles,0.61
303,2020,"PLAINS MARKETING, L.P.",33.86127,-118.22533,CRUDE OIL,7,0,6.7,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.861294,-118.228159,0.96,nearest_street,18650,S Ferris Pl,,,Compton,CA,Los Angeles County,90220,US,TIGER/Line® dataset from the US Census Bureau,0.3
317,2020,"PLAINS MARKETING, L.P.",33.76428,-118.22888,CRUDE OIL,30,0,30,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.765194,-118.228082,0.99,rooftop,303,Ave,,,Long Beach,CA,Los Angeles County,90802,US,Los Angeles,0
326,2020,TORRANCE VALLEY PIPELINE COMPANY LLC,35.063549,-119.064402,CRUDE OIL,26.75,0,26.75,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.063194,-119.06562,0.99,rooftop,1751,Chris Heer Trl,,,Bakersfield,CA,Kern County,93313,US,Kern,0
361,2020,"PLAINS MARKETING, L.P.",33.859242,-118.224038,CRUDE OIL,6,0,6,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,33.858117,-118.224112,0.99,rooftop,2000,E University Dr,,,Compton,CA,Los Angeles County,90220,US,Los Angeles,0
365,2020,"SFPP, LP",38.003951,-122.05524,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.8,0,0.8,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,38.003014,-122.055131,0.99,rooftop,5625,Imhoff Dr,,,Concord,CA,Contra Costa County,94520,US,Contra Costa,0
395,2020,"SHELL PIPELINE CO., L.P.",33.802777,-118.2411666,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.75,0,0.75,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.800132,-118.244196,0.95,nearest_street,1850,E Lomita Blvd,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,0
404,2020,"PLAINS PIPELINE, L.P.",35.05453,-119.31498,CRUDE OIL,1.25,0,1.25,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.053826,-119.313707,0.97,nearest_street,884,Basic School Rd,,,Maricopa,CA,Kern County,93252,US,TIGER/Line® dataset from the US Census Bureau,0
429,2020,"PLAINS PIPELINE, L.P.",35.01714167,-119.2891667,CRUDE OIL,3.5,0,3.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.017142,-119.289167,0.07,nearest_place,,,,,Maricopa,CA,Kern County,93252,US,TIGER/Line® dataset from the US Census Bureau,0
459,2020,"PLAINS MARKETING, L.P.",33.862366,-118.223699,CRUDE OIL,0.5,0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,33.864238,-118.225209,0.96,nearest_street,2515,E Victoria St,,,Compton,CA,Los Angeles County,90220,US,TIGER/Line® dataset from the US Census Bureau,0
461,2020,CALNEV PIPELINE CO,34.064265,-117.363222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,34.063252,-117.36147,0.97,nearest_street,380,W Slover Ave,,,Colton,CA,San Bernardino County,92324,US,TIGER/Line® dataset from the US Census Bureau,0.2
481,2020,"TESORO LOGISTICS OPERATIONS, LLC",33.7767908,-118.2116327,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.28,0,0.28,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,33.776864,-118.210796,1,rooftop,1400,W 8th St,,,Long Beach,CA,Los Angeles County,90813,US,Los Angeles,0
500,2019,"SFPP, LP",34.02179,-117.83757,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,34.020819,-117.837357,0.99,rooftop,208,Old Ranch Rd,,,Walnut,CA,Los Angeles County,91789,US,Los Angeles,0.1
506,2019,"SFPP, LP",33.846439,-118.232547,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.3,0,0.3,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,33.846393,-118.232332,1,rooftop,1958,E Del Amo Blvd,,,Long Beach,CA,Los Angeles County,90807,US,Los Angeles,0
512,2019,"SFPP, LP",33.845853,-118.233501,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,23.9,0,23,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,33.846122,-118.233864,1,rooftop,20410,Wilmington Ave,,,Long Beach,CA,Los Angeles County,90810,US,City of Carson,0.899999999999999
513,2019,"SHELL PIPELINE CO., L.P.",35.18694,-119.530555,CRUDE OIL,12.5,0,12.5,NO,,NO,,NO,CARBON STEEL,RUPTURE,,35.184793,-119.532232,0.96,nearest_street,26536,W Side Hwy,,,Fellows,CA,Kern County,93224,US,TIGER/Line® dataset from the US Census Bureau,0
547,2019,TORRANCE BASIN PIPELINE COMPANY LLC,33.808255,-118.299813,CRUDE OIL,11.02,0,11.02,NO,,NO,,NO,CARBON STEEL,OTHER,,33.808795,-118.300521,0.99,rooftop,1361,Oakhorne Dr,,,Harbor City,CA,Los Angeles County,90710,US,Los Angeles,0
565,2019,"SFPP, LP",34.063814,-117.362395,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.6,0,0.35,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,34.063252,-117.36147,0.97,nearest_street,380,W Slover Ave,,,Colton,CA,San Bernardino County,92324,US,TIGER/Line® dataset from the US Census Bureau,5.25
568,2019,EXXONMOBIL OIL CORP - WEST COAST,35.310816,-118.904629,CRUDE OIL,2,0,2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.31107,-118.903989,1,rooftop,9010,Hermosa Rd,,,Bakersfield,CA,Kern County,93307,US,Kern,0
589,2019,PARAMOUNT PIPELINE LLC,33.8045274,-118.2210989,CRUDE OIL,1,0,1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.804834,-118.219863,0.99,rooftop,2615,Webster Ave,,,Long Beach,CA,Los Angeles County,90810,US,Los Angeles,0
652,2019,TORRANCE BASIN PIPELINE COMPANY LLC,33.818819,-118.281047,CRUDE OIL,7.8,0,7.8,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.818695,-118.281132,1,rooftop,270,W 228th St,,,Carson,CA,Los Angeles County,90745,US,Los Angeles,0
667,2019,"PLAINS PIPELINE, L.P.",35.154538,-119.33629,CRUDE OIL,0.62,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.154538,-119.33629,0.09,nearest_place,,,,,Valley Acres,CA,Kern County,93268,US,TIGER/Line® dataset from the US Census Bureau,0.62
681,2019,TORRANCE VALLEY PIPELINE COMPANY LLC,35.43513,-119.68239,CRUDE OIL,21,0,21,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,35.434255,-119.682583,0.99,rooftop,19662,33 Hwy,,,Mc Kittrick,CA,Kern County,93251,US,Kern,0
683,2019,"PLAINS PIPELINE, L.P.",35.278811,-119.31235,CRUDE OIL,45,0,45,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.271671,-119.316374,0.93,nearest_street,304,Tupman Rd,,,Tupman,CA,Kern County,93276,US,TIGER/Line® dataset from the US Census Bureau,0
702,2019,TORRANCE VALLEY PIPELINE COMPANY LLC,35.43513,-119.68239,CRUDE OIL,9.2,0,9.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.434255,-119.682583,0.99,rooftop,19662,33 Hwy,,,Mc Kittrick,CA,Kern County,93251,US,Kern,0
749,2019,CHEVRON PIPE LINE CO,38.02178,-122.06197,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15.5,0,15.5,NO,,NO,,NO,CARBON STEEL,OTHER,,38.019734,-122.063296,0.96,nearest_street,26,Avon Way,,,Martinez,CA,Contra Costa County,94553,US,TIGER/Line® dataset from the US Census Bureau,0
755,2019,TORRANCE VALLEY PIPELINE COMPANY LLC,35.063187,-119.065405,CRUDE OIL,27.75,0,27.75,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,35.063194,-119.06562,1,rooftop,1751,Chris Heer Trl,,,Bakersfield,CA,Kern County,93313,US,Kern,0
775,2019,VALERO REFINING COMPANY - CALIFORNIA,38.059227,-122.134849,CRUDE OIL,0.7,0,0.7,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,38.060438,-122.135256,0.97,nearest_street,2902,Park Rd,,,Benicia,CA,Solano County,94510,US,TIGER/Line® dataset from the US Census Bureau,0
794,2019,TORRANCE VALLEY PIPELINE COMPANY LLC,35.225011,-119.5604561,CRUDE OIL,4,0,4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.220672,-119.56889,0.92,nearest_street,25845,W Side Hwy,,,Fellows,CA,Kern County,93224,US,TIGER/Line® dataset from the US Census Bureau,0
796,2019,TORRANCE VALLEY PIPELINE COMPANY LLC,34.992215,-118.943229,CRUDE OIL,0.1,0,0,NO,,NO,,NO,CARBON STEEL,OTHER,,34.992453,-118.946834,0.98,nearest_street,,I 5,,,Lebec,CA,Kern County,93243,US,TIGER/Line® dataset from the US Census Bureau,0.1
814,2019,CRIMSON PIPELINE L.P.,34.242804,-119.259547,CRUDE OIL,21,0,18.8,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.243248,-119.25981,0.98,nearest_street,1082,Spinnaker Dr,,,Ventura,CA,Ventura County,93001,US,TIGER/Line® dataset from the US Census Bureau,2.2
826,2019,"SFPP, LP",33.84543,-118.232953,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.76,0,2.76,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,33.846122,-118.233864,0.99,rooftop,20410,Wilmington Ave,,,Long Beach,CA,Los Angeles County,90810,US,City of Carson,0
854,2019,"SFPP, LP",33.845716,-118.233877,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,33.846122,-118.233864,1,rooftop,20410,Wilmington Ave,,,Long Beach,CA,Los Angeles County,90810,US,City of Carson,0
