,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
3650,2012,EXPLORER PIPELINE CO,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,7.0,0.0,7.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,35.979297,-96.011476,0.98,nearest_street,,US 75,,,Tulsa,OK,Tulsa County,74136,US,TIGER/Line® dataset from the US Census Bureau,0.0
3655,2012,"MAGELLAN TERMINALS HOLDINGS, LP",35.92536,-96.74162,CRUDE OIL,0.71,0.0,0.71,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,35.927689,-96.741903,0.96,nearest_street,351299,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3665,2012,"PLAINS PIPELINE, L.P.",35.7688889,-97.6930556,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.768889,-97.693056,0.15,nearest_place,,,,,Cashion,OK,Kingfisher County,73016,US,TIGER/Line® dataset from the US Census Bureau,0.0
3667,2012,ENTERPRISE CRUDE PIPELINE LLC,34.244372,-97.948581,CRUDE OIL,0.5,0.0,0.2,NO,,NO,,NO,,LEAK,SEAL OR PACKING,34.244372,-97.948581,0.48,nearest_place,,,,,Addington,OK,Jefferson County,73520,US,TIGER/Line® dataset from the US Census Bureau,0.3
3680,2012,"PLAINS PIPELINE, L.P.",35.9382,-96.74755,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.942194,-96.748142,0.95,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3687,2012,ONEOK NGL PIPELINE LP,35.34866,-98.09101,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.84,0.24,0.0,NO,,NO,,NO,,LEAK,CRACK,35.348676,-98.095745,0.95,nearest_street,14198,N2750 Rd,,,Minco,OK,Grady County,73059,US,TIGER/Line® dataset from the US Census Bureau,2.08
3689,2012,ENTERPRISE CRUDE PIPELINE LLC,35.953247,-96.758858,CRUDE OIL,600.0,0.0,600.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.95666,-96.758656,0.95,nearest_street,2298,S Wilson Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3725,2012,"MAGELLAN PIPELINE COMPANY, LP",36.12128,-95.99397,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.24,NO,,NO,,,,LEAK,SEAL OR PACKING,36.121697,-95.98581,0.93,nearest_street,3000,Riverside Dr,,,Tulsa,OK,Tulsa County,74136,US,TIGER/Line® dataset from the US Census Bureau,0.0
3738,2012,SUNOCO PIPELINE L.P.,34.89185,-97.4453,CRUDE OIL,2.0,0.0,1.5,NO,,NO,,YES,,LEAK,PINHOLE,34.89185,-97.4453,0.09,nearest_place,,,,,Maysville,OK,McClain County,73057,US,TIGER/Line® dataset from the US Census Bureau,0.5
3757,2012,ENTERPRISE CRUDE PIPELINE LLC,34.94212,-98.16142,CRUDE OIL,100.0,0.0,0.0,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,34.94212,-98.16142,0.36,nearest_place,,,,,Cement,OK,Caddo County,73017,US,TIGER/Line® dataset from the US Census Bureau,100.0
3763,2012,ENTERPRISE CRUDE PIPELINE LLC,35.951559,-96.75914,CRUDE OIL,32.0,0.0,30.0,NO,,NO,,NO,CARBON STEEL,OTHER,,35.956654,-96.759624,0.94,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,2.0
3788,2012,ONEOK NGL PIPELINE LP,34.521102,-96.623514,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.14,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,34.521102,-96.623514,0.08,nearest_place,,,,,Fittstown,OK,Pontotoc County,74842,US,TIGER/Line® dataset from the US Census Bureau,0.14
3795,2012,ONEOK NGL PIPELINE LP,36.773902,-97.757636,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,33.79,20.0,20.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,36.773902,-97.757636,0.06,nearest_place,,,,,Medford,OK,Grant County,73759,US,TIGER/Line® dataset from the US Census Bureau,33.79
3806,2011,"MAGELLAN PIPELINE COMPANY, LP",36.632156,-97.125787,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,250.0,0.0,150.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,36.637459,-97.125459,0.94,nearest_street,2999,Riverview Rd,,,Ponca City,OK,Kay County,74601,US,TIGER/Line® dataset from the US Census Bureau,100.0
3815,2011,ONEOK NGL PIPELINE LP,36.413056,-99.193611,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,360.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,36.413056,-99.193611,0.15,nearest_place,,,,,Mooreland,OK,Woodward County,73852,US,TIGER/Line® dataset from the US Census Bureau,360.0
3834,2011,ENTERPRISE CRUDE PIPELINE LLC,35.94085,-96.7502,CRUDE OIL,140.0,0.0,85.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.942194,-96.748142,0.96,nearest_street,2213,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,55.0
3841,2011,"MAGELLAN TERMINALS HOLDINGS, LP",35.96143,-96.71889,CRUDE OIL,0.47,0.0,0.47,NO,,NO,,,,LEAK,SEAL OR PACKING,35.959092,-96.71398,0.94,nearest_street,1982,Norfolk Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3850,2011,ENTERPRISE CRUDE PIPELINE LLC,33.970039,-97.334269,CRUDE OIL,0.23,0.0,0.0,NO,,NO,,,,LEAK,CRACK,33.970039,-97.334269,0.15,nearest_place,,,,,Burneyville,OK,Love County,73430,US,TIGER/Line® dataset from the US Census Bureau,0.23
3857,2011,"MAGELLAN PIPELINE COMPANY, LP",34.63366,-97.1581,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,34.636087,-97.159049,0.96,nearest_street,998,S Clayton Ave,,,Wynnewood,OK,Garvin County,73098,US,TIGER/Line® dataset from the US Census Bureau,0.0
3861,2011,ENTERPRISE CRUDE PIPELINE LLC,35.952194,-96.759486,CRUDE OIL,3.0,0.0,0.0,NO,,NO,,NO,,OTHER,,35.956654,-96.759624,0.94,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,3.0
3862,2011,"MAGELLAN PIPELINE COMPANY, LP",36.13158,-96.0317,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.35,0.0,0.35,NO,,NO,,YES,,LEAK,CONNECTION FAILURE,36.131488,-96.031669,1.0,rooftop,2120,S 33rd Ave W,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
3868,2011,CENTURION PIPELINE L.P.,35.7042,-97.4636,CRUDE OIL,3299.0,0.0,2309.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.704266,-97.464329,1.0,rooftop,1117,Iron Bridge Cirt,,,Edmond,OK,Oklahoma County,73034,US,Acog Counties,990.0
3869,2011,JAYHAWK PIPELINE LLC,36.8053,-101.2876,CRUDE OIL,17.0,0.0,14.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,36.805989,-101.288347,0.99,nearest_street,,US 64,,,Hooker,OK,Texas County,73945,US,TIGER/Line® dataset from the US Census Bureau,3.0
3873,2011,SUNOCO PIPELINE L.P.,36.13715,-96.02014,CRUDE OIL,25.0,0.0,25.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,36.133458,-96.01603,0.94,nearest_street,2107,W 21st St S,,,Tulsa,OK,Tulsa County,74107,US,TIGER/Line® dataset from the US Census Bureau,0.0
3891,2011,ENBRIDGE PIPELINES (OZARK) L.L.C.,35.93198,-96.75406,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,35.927665,-96.755541,0.94,nearest_street,350599,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3915,2011,ENTERPRISE PRODUCTS OPERATING LLC,36.9006,-100.39243,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,19.86,17.28,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,36.9006,-100.39243,0.06,nearest_place,,,,,Forgan,OK,Beaver County,73938,US,TIGER/Line® dataset from the US Census Bureau,37.14
3921,2011,ONEOK NGL PIPELINE LP,36.33746,-97.51306,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.5,0.1,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,36.338432,-97.513339,0.99,rooftop,5201,S Getty Rd,,,Covington,OK,Garfield County,73730,US,Garfield County G,4.6
3942,2011,CONOCOPHILLIPS,36.029589,-97.747511,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,YES,,LEAK,PINHOLE,36.029589,-97.747511,0.05,nearest_place,,,,,Dover,OK,Kingfisher County,73734,US,TIGER/Line® dataset from the US Census Bureau,0.24
3951,2011,"MAGELLAN TERMINALS HOLDINGS, LP",35.94607,-96.74874,CRUDE OIL,0.23,0.0,0.23,NO,,NO,,,,OVERFILL OR OVERFLOW,,35.946097,-96.749214,0.98,nearest_street,3056,S Linwood Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3955,2011,ONEOK NGL PIPELINE LP,35.6376,-97.70893,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.74,0.1,0.0,NO,,NO,,NO,,LEAK,PINHOLE,35.637124,-97.709434,1.0,rooftop,16406,N Sara Rd,,,Piedmont,OK,Canadian County,73078,US,Oklahoma,0.84
3962,2011,ENBRIDGE PIPELINES (OZARK) L.L.C.,35.95885,-96.75655,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,NO,,LEAK,PINHOLE,35.956672,-96.754438,0.96,nearest_street,1008,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
3964,2011,ONEOK NGL PIPELINE LP,35.87218,-98.38255,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.44,0.1,0.0,NO,,NO,,NO,,LEAK,PINHOLE,35.87218,-98.38255,0.2,nearest_place,,,,,Watonga,OK,Blaine County,73772,US,TIGER/Line® dataset from the US Census Bureau,3.54
3976,2011,ENTERPRISE CRUDE PIPELINE LLC,35.953482,-96.759374,CRUDE OIL,19.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956654,-96.759624,0.95,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,9.0
3982,2011,ONEOK NGL PIPELINE LP,34.27734,-96.52176,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.88,1.65,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,34.278257,-96.513757,0.93,nearest_street,6660,Callen Rd,,,Milburn,OK,Johnston County,73450,US,TIGER/Line® dataset from the US Census Bureau,6.529999999999999
3989,2011,"NUSTAR LOGISTICS, L.P.",34.16078,-97.53915,CRUDE OIL,0.23,0.0,0.0,NO,,NO,,,,LEAK,PINHOLE,34.160461,-97.538329,0.99,rooftop,7546,Ridge Rd,,,Ringling,OK,Carter County,73456,US,"Kern, Cleveland, Canadian, Logan Counties",0.23
4006,2011,ENTERPRISE CRUDE PIPELINE LLC,35.22377,-96.44739,CRUDE OIL,121.0,0.0,36.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.22377,-96.44739,0.19,nearest_place,,,,,Wewoka,OK,Seminole County,74884,US,TIGER/Line® dataset from the US Census Bureau,85.0
4032,2011,"MAGELLAN AMMONIA PIPELINE, L.P.",36.38298,-97.49642,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.43,0.0,0.0,NO,,NO,,NO,,LEAK,PINHOLE,36.391275,-97.496793,0.92,nearest_street,500,N3090 Rd,,,Garber,OK,Garfield County,73738,US,TIGER/Line® dataset from the US Census Bureau,1.43
4048,2011,ENBRIDGE PIPELINES (OZARK) L.L.C.,35.95885,-96.75655,CRUDE OIL,4.5,0.0,4.5,NO,,NO,,NO,,LEAK,OTHER,35.956672,-96.754438,0.96,nearest_street,1008,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
4059,2011,CONOCOPHILLIPS,36.221931,-97.747128,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,0.0,0.0,NO,,NO,,,,LEAK,PINHOLE,36.217559,-97.75421,0.93,nearest_street,8583,Osborne Rd,,,Douglas,OK,Garfield County,73733,US,TIGER/Line® dataset from the US Census Bureau,1.0
4064,2011,"MAGELLAN TERMINALS HOLDINGS, LP",35.94595,-96.74872,CRUDE OIL,100.0,0.0,100.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,35.946097,-96.749214,0.98,nearest_street,3056,S Linwood Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
4069,2011,ENTERPRISE CRUDE PIPELINE LLC,34.36098,-97.55678,CRUDE OIL,25.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,34.361198,-97.55605,1.0,rooftop,1597,Sunset Rd,,,Healdton,OK,Carter County,73438,US,"Kern, Cleveland, Canadian, Logan Counties",25.0
4071,2011,"MAGELLAN PIPELINE COMPANY, LP",35.56033,-96.44974,CRUDE OIL,0.12,0.0,0.12,NO,,NO,,,,LEAK,SEAL OR PACKING,35.56033,-96.44974,0.12,nearest_place,,,,,Boley,OK,Okfuskee County,74829,US,TIGER/Line® dataset from the US Census Bureau,0.0
4079,2011,ENTERPRISE CRUDE PIPELINE LLC,35.93964,-96.748064,CRUDE OIL,600.0,0.0,593.0,NO,,NO,,NO,CARBON STEEL,RUPTURE,,35.942194,-96.748142,0.96,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,7.0
4085,2011,ONEOK NGL PIPELINE LP,36.892543,-97.759315,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,50.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,36.892543,-97.759315,0.05,nearest_place,,,,,Wakita,OK,Grant County,73771,US,TIGER/Line® dataset from the US Census Bureau,50.0
4091,2011,SUNOCO PIPELINE L.P.,34.37332,-97.10367,CRUDE OIL,78.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.37332,-97.10367,0.15,nearest_place,,,,,Dougherty,OK,Carter County,73032,US,TIGER/Line® dataset from the US Census Bureau,58.0
4106,2011,"PLAINS MARKETING, L.P.",35.9375,-96.74833,CRUDE OIL,9.0,0.0,9.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.942194,-96.748142,0.94,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
4107,2011,TC OIL PIPELINE OPERATIONS INC,35.9303,-96.7514,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,35.927665,-96.755541,0.95,nearest_street,350599,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
4118,2011,SUNOCO PIPELINE L.P.,34.76231,-97.44047,CRUDE OIL,1250.0,0.0,215.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.756427,-97.440561,0.94,nearest_street,129,N3120 Rd,,,Pauls Valley,OK,Garvin County,73075,US,TIGER/Line® dataset from the US Census Bureau,1035.0
4125,2011,ONEOK NGL PIPELINE LP,36.20138,-99.89379,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.95,0.1,0.0,NO,,NO,,NO,,OTHER,,36.20138,-99.89379,0.1,nearest_place,,,,,Shattuck,OK,Ellis County,73858,US,TIGER/Line® dataset from the US Census Bureau,1.05
4126,2011,"MAGELLAN TERMINALS HOLDINGS, LP",35.56572,-96.44923,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,,,LEAK,PINHOLE,35.56572,-96.44923,0.11,nearest_place,,,,,Boley,OK,Okfuskee County,74829,US,TIGER/Line® dataset from the US Census Bureau,0.0
4129,2011,ONEOK NGL PIPELINE LP,35.534236,-98.097395,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,406.0,1366.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,35.529609,-98.097061,0.97,nearest_street,,US 270,,,Calumet,OK,Canadian County,73014,US,TIGER/Line® dataset from the US Census Bureau,1772.0
4161,2010,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",36.93117,-95.90781,CRUDE OIL,199.0,0.0,195.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.93107,-95.908062,0.99,nearest_street,398599,Indian Rd,,,Copan,OK,Washington County,74022,US,TIGER/Line® dataset from the US Census Bureau,4.0
4163,2010,ONEOK NGL PIPELINE LP,35.203837,-98.06593,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,286.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.203837,-98.06593,0.06,nearest_place,,,,,Verden,OK,Grady County,73092,US,TIGER/Line® dataset from the US Census Bureau,286.0
4171,2010,"MAGELLAN PIPELINE COMPANY, LP",36.1326083,-96.029061,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.19,0.0,0.19,NO,,NO,,,,LEAK,SEAL OR PACKING,36.133724,-96.029051,0.99,rooftop,3217,W 21st St S,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
4203,2010,ENTERPRISE CRUDE PIPELINE LLC,34.24278,-97.49972,CRUDE OIL,15.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,34.245522,-97.499575,0.96,nearest_street,1059,Lake Rd,,,Healdton,OK,Carter County,73438,US,TIGER/Line® dataset from the US Census Bureau,5.0
4204,2010,SUNOCO PIPELINE L.P.,36.41936,-97.84852,CRUDE OIL,0.48,0.0,0.0,NO,,NO,,YES,,OTHER,,36.419924,-97.848738,0.98,nearest_street,2084,US Hwy 64th Byp,,,Enid,OK,Garfield County,73701,US,TIGER/Line® dataset from the US Census Bureau,0.48
4208,2010,ENTERPRISE CRUDE PIPELINE LLC,34.24278,-97.49972,CRUDE OIL,2.0,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,34.245522,-97.499575,0.96,nearest_street,1059,Lake Rd,,,Healdton,OK,Carter County,73438,US,TIGER/Line® dataset from the US Census Bureau,2.0
4214,2010,ONEOK NGL PIPELINE LP,34.94418,-97.47736,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.53,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,34.942539,-97.476829,0.97,nearest_street,21000,160th St,,,Purcell,OK,McClain County,73080,US,TIGER/Line® dataset from the US Census Bureau,3.53
4223,2010,ENTERPRISE CRUDE PIPELINE LLC,34.37306,-97.51083,CRUDE OIL,0.48,0.0,0.48,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,34.368977,-97.502499,0.93,nearest_street,159,Tag Rd,,,Fox,OK,Carter County,73435,US,TIGER/Line® dataset from the US Census Bureau,0.0
4257,2010,"MAGELLAN AMMONIA PIPELINE, L.P.",36.810495,-97.831946,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.71,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,36.810495,-97.831946,0.09,nearest_place,,,,,Medford,OK,Grant County,73759,US,TIGER/Line® dataset from the US Census Bureau,0.71
4268,2010,EXPLORER PIPELINE CO,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.6,NO,,NO,,NO,,LEAK,CRACK,35.979297,-96.011476,0.98,nearest_street,,US 75,,,Tulsa,OK,Tulsa County,74136,US,TIGER/Line® dataset from the US Census Bureau,0.0
4275,2010,"PLAINS PIPELINE, L.P.",34.43528,-97.98185,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,OTHER,,34.434441,-97.982097,0.98,nearest_street,7050,N2810 Rd,,,Duncan,OK,Stephens County,73533,US,TIGER/Line® dataset from the US Census Bureau,0.0
4282,2010,"MAGELLAN PIPELINE COMPANY, LP",34.82512,-97.18992,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,320.0,0.0,320.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,34.82512,-97.18992,0.12,nearest_place,,,,,Paoli,OK,Garvin County,73074,US,TIGER/Line® dataset from the US Census Bureau,0.0
4301,2010,ONEOK NGL PIPELINE LP,35.55435,-97.10423,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.11,0.2,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.555306,-97.105616,0.97,nearest_street,100660,N3310 Rd,,,Wellston,OK,Lincoln County,74881,US,TIGER/Line® dataset from the US Census Bureau,1.31
4302,2010,ONEOK NGL PIPELINE LP,36.77451,-97.75519,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,30.0,0.1,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,36.77451,-97.75519,0.06,nearest_place,,,,,Medford,OK,Grant County,73759,US,TIGER/Line® dataset from the US Census Bureau,30.1
4305,2010,ONEOK NGL PIPELINE LP,35.23317,-97.60874,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.5,0.1,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.233422,-97.609721,0.99,rooftop,817,SW 16th St,,,Newcastle,OK,McClain County,73065,US,City of Newcastle,1.6
4311,2010,"WHITE CLIFFS PIPELINE, LLC",36.01526,-96.75729,CRUDE OIL,3.5,0.0,3.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,36.014651,-96.75884,0.97,nearest_street,1101,E0690 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.5
4314,2010,SUNOCO PIPELINE L.P.,36.00943,-96.55946,CRUDE OIL,1.0,0.0,0.6,NO,,NO,,YES,,LEAK,PINHOLE,36.00814,-96.566127,0.94,nearest_street,10652,S 513th West Ave,,,Drumright,OK,Creek County,74030,US,TIGER/Line® dataset from the US Census Bureau,0.4
4327,2010,"TEPPCO CRUDE PIPELINE, LLC",35.946697,-96.748707,CRUDE OIL,1.0,0.0,0.12,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER,,35.946937,-96.749211,0.98,nearest_street,3004,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.88
4328,2010,CONOCOPHILLIPS,35.94595,-96.75007,CRUDE OIL,6.0,0.0,4.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.946097,-96.749214,0.98,nearest_street,3056,S Linwood Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,2.0
4342,2010,ONEOK NGL PIPELINE LP,35.55441,-97.10413,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,11.0,68.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.555306,-97.105616,0.97,nearest_street,100660,N3310 Rd,,,Wellston,OK,Lincoln County,74881,US,TIGER/Line® dataset from the US Census Bureau,79.0
4347,2010,"PLAINS PIPELINE, L.P.",35.93019,-96.74132,CRUDE OIL,85.0,0.0,85.0,NO,,NO,,YES,CARBON STEEL,OTHER,,35.927689,-96.741903,0.96,nearest_street,351299,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
4398,2010,SUNOCO PIPELINE L.P.,35.86572,-97.62111,CRUDE OIL,0.02,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.856802,-97.62169,0.92,nearest_street,15900,W Industrial Rd,,,Guthrie,OK,Logan County,73044,US,TIGER/Line® dataset from the US Census Bureau,0.02
4404,2010,SUNOCO PIPELINE L.P.,35.42148,-96.14583,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,YES,,OTHER,,35.428658,-96.144876,0.95,nearest_street,,US 62,,,Pharoah,OK,Okfuskee County,74862,US,TIGER/Line® dataset from the US Census Bureau,0.0
4406,2010,"MAGELLAN PIPELINE COMPANY, LP",36.13252,-96.02906,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.12,0.0,0.12,NO,,NO,,,CARBON STEEL,LEAK,CONNECTION FAILURE,36.133724,-96.029051,0.99,rooftop,3217,W 21st St S,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
