IYEAR,NAME,OPERATOR_CITY_NAME,OPERATOR_STATE_ABBREVIATION,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE
2021,WEST COAST TERMINAL PIPELINE  (WCTP),HOUSTON,TX,45.56545,-122.743195,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,,0.4,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,COLONIAL PIPELINE CO,ALPHARETTA,GA,29.71901833,-95.17919497,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,16,,16,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2021,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.7068,-95.2233,CRUDE OIL,0.2,,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2021,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.609819,-95.183176,CRUDE OIL,3,,3,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,"MEDALLION OPERATING COMPANY, LLC",IRVING,TX,31.359555,-101.512208,CRUDE OIL,2.2,,2.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2021,"BOARDWALK LOUISIANA MIDSTREAM, LLC",HOUSTON,TX,30.31801,-91.30951,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,153.4,15,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2021,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.43749,-100.44141,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2608,,2608,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2021,"NUSTAR LOGISTICS, L.P.",SAN ANTONIO,TX,35.25701,-100.92478,CRUDE OIL,4.75,,4.75,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,37.0505,-88.328,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,20.6,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,"SCM OPERATIONS, LLC",HOUSTON,TX,31.049119,-103.730864,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.8,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.73189,-95.20501,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,14,,14,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2021,"SFPP, LP",HOUSTON,TX,33.845105,-118.230477,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,22.8,,22.8,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2021,"PLAINS PIPELINE, L.P.",HOUSTON,TX,31.79256,-103.13336,CRUDE OIL,0,,0,NO,,NO,,YES,CARBON STEEL,OTHER,
2021,"EXPRESS HOLDINGS (USA), LLC",HOUSTON,TX,42.22516,-104.691766,CRUDE OIL,0.4,,0.4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,SUNOCO PIPELINE L.P.,HOUSTON,TX,40.31882,-76.03759,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.19,2.14,0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,29.719145,-95.060492,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,1,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2021,TORRANCE VALLEY PIPELINE COMPANY LLC,PARSIPPANY,NJ,35.0764469,-119.3883459,CRUDE OIL,10,,10,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2021,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,32.6519,-103.1398,CRUDE OIL,3,,3,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,KINDER MORGAN CO2 CO. LLC,HOUSTON ,TX,33.60751,-104.08182,CO2 (CARBON DIOXIDE),3.89,1.87,0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,"WINK TO WEBSTER PIPELINE, LLC",SPRING ,TX,30.2787778,-96.9438611,CRUDE OIL,3.25,,3.25,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2021,COLONIAL PIPELINE CO,ALPHARETTA,GA,30.528829,-91.746864,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,WICHITA,KS,30.08247,-90.92077,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.46,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2021,"WESTERN REFINING LOGISTICS, LP",DENVER,CO,31.806306,-103.814611,CRUDE OIL,12,,12,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2021,SUNOCO PIPELINE L.P.,HOUSTON,TX,31.919713,-101.314013,CRUDE OIL,0.59,,0.59,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2021,IMTT-BAYONNE,NEW ORLEANS,LA,40.64944,-74.14049,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.23,,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2021,MARATHON PIPE LINE LLC,FINDLAY,OH,37.86345,-85.71671,CRUDE OIL,8,,8,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,29.91285,-94.008,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,146,,146,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,
2021,"PAR HAWAII REFINING, LLC",KAPOLEI,HI,21.391835,-157.973109,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,12,,12,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,29.727059,-95.199526,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,,0.36,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2021,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.4823,-94.83008,CRUDE OIL,1,,1,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2021,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,35.8072993,-101.6419247,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.45,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2021,HARVEST MIDSTREAM COMPANY,HOUSTON,TX,28.84714,-98.08643,CRUDE OIL,0.24,,0.24,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,CITGO REFINING & CHEMICAL CO. L.P.,HOUSTON,TX,27.82173,-97.43572,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2021,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,30.84063889,-118.2511111,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2021,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,31.6561,-102.248111,CRUDE OIL,3.5,,3.5,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2021,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.72743,-95.200218,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.5,,1.5,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2021,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC",DALLAS,TX,32.426607,-104.083216,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,33.26319,-92.62774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15,,15,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,28.587479,-96.916622,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1,1324,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2021,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,35.94856,-96.75931,CRUDE OIL,10,,10,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,30.126916,-95.198096,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,2100,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2021,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,30.152075,-93.340114,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.97,,0.97,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2021,WEST COAST TERMINAL PIPELINE  (WCTP),HOUSTON,TX,33.8,-118.23,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,18.7,,18.7,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2021,"EPIC CONSOLIDATED OPERATIONS, LLC",SAN ANTONIO,TX,27.8271056,-97.61775555,CRUDE OIL,1.11,,0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2021,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.07215,-96.470688,CRUDE OIL,0.5,,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2021,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,29.910874,-94.010014,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,,0.2,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2021,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,32.02,-102.0162,CRUDE OIL,0.6,,0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2021,EXXONMOBIL PIPELINE CO,SPRING,TX,31.7752459,-103.1068796,CRUDE OIL,0.2,,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,35.308966,-94.393035,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,85,,38.11,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2020,MID - VALLEY PIPELINE CO,HOUSTON,TX,41.80656,-83.60128,CRUDE OIL,3,,3,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2020,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,43.63677,-70.283018,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.3,,2.3,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2020,"ONEOK NGL PIPELINE, LLC",TULSA,OK,35.53305,-97.70667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,8,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2020,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",DENVER,CO,35.91045,-98.11613,CRUDE OIL,250,,250,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2020,DIXIE PIPELINE COMPANY LLC,HOUSTON,TX,35.2183,-79.3918,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.2,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.068928,-96.468046,CRUDE OIL,60,,60,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,EXPLORER PIPELINE CO,TULSA,OK,35.979163,-96.008245,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,30.069722,-93.52,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.2,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2020,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,36.787914,-97.606409,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,55,914,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2020,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",TULSA,OK,29.792994,-95.280501,CRUDE OIL,0.6,,0.6,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2020,ENERGY TRANSFER COMPANY,HOUSTON,TX,29.84732,-94.9261,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,12,1200,0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2020,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,40.201565,-104.6086,CRUDE OIL,0.12,,0.12,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2020,WEST TEXAS GULF PIPELINE CO,HOUSTON,TX,31.614716,-96.162607,CRUDE OIL,1.5,,1.5,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2020,MARATHON PIPE LINE LLC,FINDLAY,OH,39.2914,-87.7363,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,300,,232,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2020,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,39.982125,-88.336325,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",TULSA,OK,29.793122,-95.281281,CRUDE OIL,3,,3,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,"MAGELLAN TERMINALS HOLDINGS, LP",TULSA,OK,27.805754,-97.438549,CRUDE OIL,17.6,,0,NO,,YES,7,YES,CARBON STEEL,OTHER,
2020,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,30.053792,-93.772891,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.2,2.2,0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2020,"SFPP, LP",HOUSTON,TX,38.003805,-122.058362,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.3,,0.3,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2020,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,39.79833622,-104.9488524,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,487.4,,420,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,40.5909462,-74.2174704,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.83,,0.83,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2020,"WINK TO WEBSTER PIPELINE, LLC",SPRING ,TX,29.6121071,-95.186078,CRUDE OIL,1.2,,1.2,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,COLONIAL PIPELINE CO,ALPHARETTA,GA,33.28180097,-86.80294942,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2020,BELLE FOURCHE PIPELINE CO,CASPER,WY,43.954352,-104.392728,CRUDE OIL,12,,12,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.72743,-95.20021,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,,1,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2020,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,WICHITA,KS,42.8288595,-96.4060063,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13.76,,13.76,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,
2020,SUNOCO PIPELINE L.P.,HOUSTON,TX,33.7739,-100.05038,CRUDE OIL,10,,10,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,CENTURION PIPELINE L.P.,HOUSTON,TX,32.00734,-102.04163,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2020,KINDER MORGAN CRUDE AND CONDENSATE LLC,HOUSTON,TX,29.065103,-96.360234,CRUDE OIL,0.3,,0.3,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2020,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,38.8412019,-90.0764591,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,47,,17,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2020,"SFPP, LP",HOUSTON,TX,37.88652,-122.050951,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1000,,70.1,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2020,TORRANCE VALLEY PIPELINE COMPANY LLC,PARSIPPANY,NJ,34.905473,-118.923267,CRUDE OIL,17.5,,17.5,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2020,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,39.63882,-97.04227,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.6,50,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.73321,-95.20236,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,,1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,CAPROCK PERMIAN CRUDE LLC,MIDLAND,TX,31.66099,-103.72207,CRUDE OIL,5.1,,5.1,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2020,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.73128,-95.20017,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,,1,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,HOUSTON,TX,35.936469,-96.751432,CRUDE OIL,5,,5,NO,,NO,,NO,CARBON STEEL,OTHER,
2020,ORYX DELAWARE OIL TRANSPORT LLC,MIDLAND,TX,31.367009,-103.442867,CRUDE OIL,1,,1,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2020,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,41.643367,-87.475729,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,90,,89,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2020,PERMIAN EXPRESS PARTNERS LLC,HOUSTON,TX,32.530419,-100.82967,CRUDE OIL,4.3,,4.3,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2020,"EQUISTAR CHEMICALS, L.P.",HOUSTON,TX,28.28081765,-97.1537463,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,7.9,1953,0,NO,,NO,,YES,CARBON STEEL,OTHER,
2020,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,44.732898,-93.19669,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,98,,70,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2020,HARVEST MIDSTREAM COMPANY,HOUSTON,TX,29.29937222,-90.64919444,CRUDE OIL,0.3,,0.3,NO,,NO,,NO,CARBON STEEL,OTHER,
2020,"ROSE ROCK MIDSTREAM OPERATING, LLC",HOUSTON,TX,40.129117,-104.806895,CRUDE OIL,2,,2,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,HOUSTON,TX,29.9946778,-93.9922861,CRUDE OIL,4,,4,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,VALERO PARTNERS OPERATING CO. LLC,SAN ANTONIO,TX,29.995926,-94.077568,CRUDE OIL,0.23,,0.23,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2020,SUNOCO PIPELINE L.P.,HOUSTON,TX,32.207591,-103.452344,CRUDE OIL,0.25,,0.25,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,BELLE FOURCHE PIPELINE CO,CASPER,WY,44.311532,-105.247513,CRUDE OIL,125,,125,NO,,NO,,YES,CARBON STEEL,RUPTURE,
2020,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",SAN ANTONIO,TX,32.499067,-101.673792,CRUDE OIL,0.87,,0.35,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2020,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.063652,-104.133369,CRUDE OIL,1.6,,1.6,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2020,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",DALLAS,TX,41.56763,-109.98044,CRUDE OIL,7,,7,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2020,TC OIL PIPELINE OPERATIONS INC,HOUSTON,TX,47.9217,-97.9233,CRUDE OIL,2,,2,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,"FLINT HILLS RESOURCES, LC",WICHITA,KS,47.684153,-95.412631,CRUDE OIL,5,,5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,HOUSTON,TX,29.9950861,-93.992647,CRUDE OIL,2,,2,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2020,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,47.47725,-110.95962,CRUDE OIL,2,,2,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2020,SUNOCO PIPELINE L.P.,HOUSTON,TX,40.616076,-74.340111,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.3,,0.3,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,30.164743,-93.351383,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,60,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2020,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.263131,-104.132992,CRUDE OIL,3.8,,3.8,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2020,KINDER MORGAN WINK PIPELINE LLC,HOUSTON,TX,31.416699,-102.793852,CRUDE OIL,123,,123,NO,,NO,,YES,CARBON STEEL,OTHER,
2020,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,31.816619,-102.333982,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15,,0.57,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2020,CITGO PRODUCTS PIPELINE CO,HOUSTON,TX,30.179177,-93.343775,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.35,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,HOUSTON,TX,29.992222,-93.991666,CRUDE OIL,10,,10,NO,,NO,,NO,CARBON STEEL,OTHER,
2020,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,29.9547,-94.2422,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
